Order ID,Order Date,Customer ID,Customer Name,Location,Product Category,Product Name,Quantity Sold,Unit Price,Discount (%),Salesperson,Payment Method,Order Status,Total Sales,Profit Margin,Revenue,Month,Year,Total Sales Revenue
71b5a3ac-5e82-43af-9d2f-44def5ade738,09-03-2024,8f1e5a7c-c4b4-49f1-854b-1f4a27567ece,Aarav Sharma,Alwar (Rural),Toys,Generic Product,1,392.77,8.37,Caleb Camacho,Debit Card,Returned,359.9,125.23,2701934.52,March,2024,384.4
71a557b5-2544-4e14-ae2b-6b65e71351f1,01-08-2024,e0d9206c-bc4e-43bd-8685-cae99e1e1c92,Lakshmi Chatterjee,Kalahandi (Rural),Home & Kitchen,Mixie Grinder,9,121.58,13.43,Susan Edwards,Debit Card,Completed,947.27,329.61,2701574.62,August,2024,1080.79
7196fbb8-0462-4803-98eb-82a165a5d1f2,02-04-2022,6a2d044e-ebbd-4099-b5bb-dc9369b757bf,Rohan Banerjee,Chennai (Urban),Books,Train to Pakistan,1,42.98,9.88,Diane Andrews,Amazon Pay,Returned,38.73,13.48,2700627.35,April,2022,33.1
717814f1-2a34-41bd-a2cd-12553d48c1b2,11-10-2019,b076d493-4242-4274-a72b-a403533744da,Arjun Reddy,Bangalore (Urban),Clothing,Dhoti Kurta,9,174.88,3.57,Sandra Luna,Gift Card,Pending,1517.73,528.1,2700588.62,October,2019,1570.35
716cebf6-181e-4282-bdb1-9b22aa5595b3,13-11-2023,d14eaadf-30ae-4b40-b01a-cd4484a91a29,Deepak Joshi,Kalahandi (Rural),Electronics,Generic Product,10,450.86,20.21,Crystal Williams,Debit Card,Returned,3597.41,1251.73,2699070.89,November,2023,4488.39
716bc9c3-4440-46a4-a705-dfe798ed5f9b,14-02-2019,aae55b7d-60e7-4337-8e9c-f24b8a374286,Divya Nair,Chennai (Urban),Toys,Generic Product,3,242.1,24.96,Adam Smith,Credit Card,Pending,545.02,189.64,2695473.48,February,2019,701.34
716abdd1-1041-4d31-8cee-f88844aa1f75,03-04-2024,fe60687a-dd89-42b2-a817-1c2314742e3f,Kavita Banerjee,Ahmedabad (Urban),Electronics,Generic Product,1,252,20.71,Emily Matthews,Gift Card,Completed,199.81,69.52,2694928.46,April,2024,231.29
71625222-95cd-4900-8949-6f0cd0dbf36d,02-04-2023,97e2c0d1-b174-4fb9-aad9-b78a4ffaa51a,Lakshmi Kumar,Pune (Urban),Home & Kitchen,Non-Stick Tawa,5,433.88,11.51,Bradley Howe,Amazon Pay,Cancelled,1919.7,667.97,2694728.65,April,2023,2157.89
7158d51b-63e8-4965-afd7-5941231652b7,19-05-2022,4b5ea003-e800-41e5-bee0-aacd8edfd39c,Rohan Gupta,Hyderabad (Urban),Electronics,Generic Product,10,22.79,5.48,Susan Edwards,Amazon Pay,Completed,215.41,74.95,2692808.95,May,2022,222.42
715337c6-2d52-4b79-9672-b8b5d88cea12,03-08-2019,1067ad9b-97a3-4904-a07f-8c08cf0e02e1,Priya Nair,Kolkata (Urban),Sports,Generic Product,10,484.16,7.27,Christina Thompson,PayPal,Completed,4489.62,1562.18,2692593.54,August,2019,4834.33
7148ccbc-4052-4841-a283-fbecd77ea03b,10-04-2024,97ed456c-59b6-48cd-9397-3346aef8825b,Rahul Singh,Madhya Pradesh (Rural),Toys,Generic Product,7,161.23,12.42,Emily Matthews,Amazon Pay,Pending,988.44,343.93,2688103.92,April,2024,1116.19
71352824-bde1-4432-aee6-a55140cc8880,18-06-2023,e83472e3-d0ad-4d23-9dd3-0850b312d21c,Lakshmi Iyer,Hyderabad (Urban),Sports,Generic Product,1,40.76,27.86,Sandra Luna,Amazon Pay,Returned,29.4,10.23,2687115.48,June,2023,12.9
7127487f-a611-40f2-8080-3f1b3660f4ee,13-09-2023,16d5b741-ebde-43ac-9e21-25d511484a96,Kiran Rao,Kalahandi (Rural),Beauty,Generic Product,3,7.35,2.87,Kristen Ramos,Debit Card,Pending,21.42,7.45,2687086.08,September,2023,19.18
7122c376-ecd7-4bc3-b20c-5a87c0d95443,19-11-2024,1c77bc86-2056-4bc2-a22d-7c503a2a2e76,Aarav Kumar,Palakkad (Rural),Toys,Generic Product,4,465.83,13.06,Emily Matthews,PayPal,Cancelled,1619.97,563.68,2687064.66,November,2024,1850.26
711348ce-3bbb-49f0-9515-b6abcc8074e6,12-08-2020,715a6c39-4e71-47af-93ff-1976a87f4b2f,Arjun Joshi,Alwar (Rural),Sports,Generic Product,8,226.86,16.11,Kristen Ramos,Amazon Pay,Cancelled,1522.5,529.76,2685444.69,August,2020,1798.77
7108cb4d-f006-402c-a5c6-8bf900126608,21-12-2019,3ce4cf68-27cf-4cfb-9cee-e324cc2dd933,Arjun Shah,Bangalore (Urban),Beauty,Generic Product,4,6.16,10.08,Michelle Andersen,Debit Card,Pending,22.16,7.71,2683922.19,December,2019,14.56
7105c28d-8669-47e7-bcf1-ce6ef3b37adf,22-02-2024,102ac7b1-27e1-4f70-a253-a9d7737ada81,Arjun Kulkarni,Jharkhand (Rural),Sports,Generic Product,8,306.15,15.78,Emily Matthews,PayPal,Cancelled,2062.72,717.73,2683900.03,February,2024,2433.42
71029916-76c7-4ad1-a51d-6c547555b789,05-12-2020,f35321d9-fd91-4f58-97f3-06b865ca2653,Shalini Kulkarni,Mumbai (Urban),Clothing,Lehenga Choli,4,498.88,23.74,Steven Coleman,Amazon Pay,Pending,1521.78,529.51,2681837.31,December,2020,1971.78
70ec6217-3d52-4043-a0e5-d3c299dbae5f,22-09-2020,52ca2277-df0e-4e5d-b830-835bd116379a,Aarav Desai,Palakkad (Rural),Books,Train to Pakistan,1,303.46,29.76,Sandra Luna,Debit Card,Pending,213.15,74.17,2680315.53,September,2020,273.7
70e12562-4a21-4f70-885f-24cdc9738769,14-04-2023,a4e9c606-352e-49e2-9de8-04b3fa48aaae,Kiran Patel,Jharkhand (Rural),Home & Kitchen,Stainless Steel Idli Maker,5,494.17,29.35,Caleb Camacho,Credit Card,Cancelled,1745.66,607.41,2680102.38,April,2023,2441.5
70de2c0c-cc37-41c8-baf9-d4710aba2fb2,31-03-2023,86686595-f771-4b80-97ae-76f123af2e2c,Sneha Kumar,Pune (Urban),Electronics,Generic Product,10,324.84,2.14,Bradley Howe,Credit Card,Cancelled,3178.88,1106.11,2678356.72,March,2023,3246.26
70daa651-d700-4189-9114-9ab8cbd34ad2,21-04-2023,fa24fb18-ad7c-4977-8600-0886d540f642,Aishwarya Kulkarni,Alwar (Rural),Clothing,Silk Saree,1,272.81,14.92,Caitlyn Boyd,Credit Card,Cancelled,232.11,80.76,2675177.84,April,2023,257.89
70c81715-4de7-405f-83b9-8e5c1c665d8d,20-03-2019,dd2a234b-7d60-4060-a21d-bd3a7096b1e3,Shalini Kumar,Chennai (Urban),Books,The Immortals of Meluha,3,190.47,13.54,Caleb Camacho,Debit Card,Pending,494.04,171.9,2674945.73,March,2019,557.87
70c0e37d-8ad8-4212-8983-4bdf5398c664,25-04-2021,d3c95544-b868-4475-8aa2-05e3d71458af,Neha Patel,Jharkhand (Rural),Beauty,Generic Product,4,282.41,26.04,Steven Coleman,PayPal,Pending,835.48,290.71,2674451.69,April,2021,1103.6
708f9b4b-b67b-4335-a70b-90251604912a,27-08-2019,0e8e064c-e3df-4fc4-8aa7-bebc1e03da91,Kiran Reddy,Kalahandi (Rural),Clothing,Churidar Set,4,76.73,12.02,Diane Andrews,PayPal,Pending,270.03,93.96,2673616.21,August,2019,294.9
7073e670-5019-4915-878b-b78492ec6349,05-06-2024,ca38634a-3255-46d2-b4df-65b5752e7377,Gaurav Gupta,Kolkata (Urban),Sports,Generic Product,6,258.21,6.79,Kristen Ramos,Gift Card,Completed,1444.07,502.47,2673346.18,June,2024,1542.47
706fd154-167c-439f-b4c0-317825f349e2,08-10-2021,02ba0e8e-c328-47fe-ab6f-1a68f8db3cde,Sanjay Jain,Pune (Urban),Home & Kitchen,Ceiling Fan,4,394.43,24.58,Kristen Ramos,Amazon Pay,Returned,1189.92,414.04,2671902.11,October,2021,1553.14
706b723a-6b7c-4b0d-a200-73cb13b7da9c,26-08-2022,2cb32926-a2d7-4553-8835-fdd26f7b61bb,Anjali Gupta,Kolkata (Urban),Electronics,Generic Product,1,220.85,29.87,Bradley Howe,Debit Card,Pending,154.88,53.89,2670712.19,August,2022,190.98
705cb797-9f3d-412e-8b71-13392d89dfed,18-11-2020,06193dfe-14c2-47c5-9dfb-376f8c1e93e9,Riya Nair,Kolkata (Urban),Clothing,Anarkali Suit,8,131.53,29.06,Roger Brown,Debit Card,Returned,746.46,259.73,2670557.31,November,2020,1023.18
703515e7-c1fb-44e6-ae25-62f274b92de2,12-07-2021,ca9b77f1-49f4-478a-a6e6-74e101009b16,Neha Shah,Jharkhand (Rural),Electronics,Generic Product,4,174.4,18.43,Michelle Andersen,Gift Card,Cancelled,569.03,198,2669810.85,July,2021,679.17
70339345-105d-47a2-a295-2922db7a9e51,19-02-2022,675ba5de-b4f8-4838-960a-338cf1618594,Kiran Banerjee,Bihar (Rural),Beauty,Generic Product,1,182.65,14.51,Joseph Brooks,Amazon Pay,Completed,156.15,54.33,2669241.82,February,2022,168.14
7028ca3d-7f8c-49f7-8e60-5987a2b94767,25-04-2019,c7e83433-dd72-464b-b7e9-092489449f1a,Sneha Patel,Madhya Pradesh (Rural),Books,2 States,8,351.69,13.22,Emily Matthews,Credit Card,Completed,2441.57,849.56,2669085.67,April,2019,2800.3
701cdc27-e0f5-4934-9469-6b770d661dd1,20-02-2020,f16105f4-6fd4-4a84-b320-c68d59416573,Shalini Joshi,Mumbai (Urban),Home & Kitchen,Mixie Grinder,10,334.24,15.67,Jason Nelson,Gift Card,Pending,2818.65,980.76,2666644.1,February,2020,3326.73
701c9c88-24c8-4363-8383-f94d84c7846e,18-05-2022,73eec104-d198-4640-807e-3135508482a0,Arjun Shah,Jharkhand (Rural),Home & Kitchen,Water Purifier,8,48.41,12.75,Jason Nelson,Debit Card,Completed,337.9,117.57,2663825.45,May,2022,374.53
7014ec40-7009-4433-8e34-ba18e32a4346,08-05-2021,e4d28199-ac5b-4e0d-80e4-029171adce03,Rahul Singh,Pune (Urban),Toys,Generic Product,2,338.94,22.75,Johnny Marshall,Gift Card,Cancelled,523.66,182.21,2663487.55,May,2021,655.13
700fdcb3-f5dd-4900-9ce0-99b8d79107ef,06-05-2023,cd2ae914-7550-4f82-8a76-bcdced4bcf22,Priya Patel,Kolkata (Urban),Sports,Generic Product,8,415.18,7.1,Crystal Williams,Debit Card,Returned,3085.62,1073.66,2662963.89,May,2023,3314.34
700e6ab2-cf2a-4cbb-9056-f9c839be2541,27-02-2020,6a1fdea0-6864-4129-aeb6-3dbe3fd1d350,Gaurav Nair,Jharkhand (Rural),Sports,Generic Product,1,236.73,4.35,Caleb Camacho,PayPal,Pending,226.43,78.79,2659878.27,February,2020,232.38
7009e15b-f76c-4033-9c7c-c4222846b63d,22-11-2024,f085eeef-8b8b-42fe-91b8-1c8c2d8f7c79,Rohan Singh,Pune (Urban),Clothing,Silk Saree,5,400.49,16.77,Bradley Howe,Debit Card,Returned,1666.64,579.91,2659651.84,November,2024,1985.68
70094bad-016e-47af-abad-033d9237446a,24-05-2024,ec33c7ad-2d40-44d6-89cd-87ac69ed969c,Rohan Kumar,Ahmedabad (Urban),Electronics,Generic Product,10,184.4,4.95,Caleb Camacho,PayPal,Completed,1752.72,609.87,2657985.2,May,2024,1839.05
6ff7e55b-b1dc-4b99-b0d3-275a2e87a3b8,17-06-2020,50e65b1f-7338-4138-87d0-7a39d157345f,Sanjay Chatterjee,Delhi (Urban),Clothing,Churidar Set,5,169.08,22.49,Sandra Luna,Debit Card,Pending,655.27,228,2656232.48,June,2020,822.91
6ff43114-8f30-4d37-b3cb-f33b66d4bbd2,09-04-2022,25f7449b-2f79-4ce2-8aa3-6d02ff563e61,Arjun Sharma,Bangalore (Urban),Books,Train to Pakistan,6,11.27,8.88,Adam Smith,Debit Card,Completed,61.62,21.44,2655577.21,April,2022,58.74
6fea4e7b-5ce3-4273-91f3-4d2fd6ef2d96,06-04-2022,7e72d229-17e2-4e6e-bf68-4e09e7236eba,Kavita Kumar,Ahmedabad (Urban),Toys,Generic Product,10,220.96,21.6,Steven Coleman,Credit Card,Returned,1732.33,602.77,2655515.59,April,2022,2188
6fe518a5-06f2-4416-b619-fc9f04871110,28-12-2021,a8347808-4157-40da-a835-0937a7280f26,Aarav Kulkarni,Pune (Urban),Toys,Generic Product,2,427.38,27.1,Caleb Camacho,PayPal,Pending,623.12,216.82,2653783.26,December,2021,827.66
6fcb17dd-f7a3-40ad-9198-0e9da4b481c0,12-06-2024,2cbd6dc3-1c1d-4b1d-8e6c-52ec85e715fb,Rohan Sharma,Chennai (Urban),Toys,Generic Product,2,282.05,21.16,Bradley Howe,Debit Card,Pending,444.74,154.75,2653160.14,June,2024,542.94
6fbfb532-652f-4484-8f00-311f7f2af338,17-12-2024,4c0a8787-862c-4e61-9e85-b8c12966db98,Kavita Nair,Bangalore (Urban),Electronics,Generic Product,5,199.11,6.76,Kristen Ramos,Gift Card,Completed,928.25,322.99,2652715.4,December,2024,988.79
6fad88aa-163c-43c7-b44b-0a774f8d25ed,05-05-2020,b86faf9a-56b5-4578-896b-fa298f71dfb4,Priya Kumar,Jharkhand (Rural),Clothing,Dhoti Kurta,10,22.98,8.43,Roger Brown,Amazon Pay,Pending,210.43,73.22,2651787.15,May,2020,221.37
6f7b8db7-b363-4877-8018-1fd0ebb78595,09-10-2024,e084246e-0130-4911-82f4-bd2402b38827,Priya Iyer,Mumbai (Urban),Toys,Generic Product,10,252.02,2.92,Susan Edwards,Debit Card,Pending,2446.61,851.31,2651576.72,October,2024,2517.28
6f795f49-2e70-4677-970b-d83511620e51,18-04-2020,c69842c5-be20-4c35-a502-78ce7e57829b,Aarav Jain,Kalahandi (Rural),Toys,Generic Product,4,188.02,24.85,Adam Smith,Debit Card,Cancelled,565.19,196.66,2649130.11,April,2020,727.23
6f720c0e-0542-4981-b964-f788ad5d0b13,24-05-2023,c7b9578b-499b-4542-9e96-8ca8d0e040c6,Rohan Jain,Jharkhand (Rural),Clothing,Anarkali Suit,7,42.15,1.17,Kristen Ramos,Debit Card,Pending,291.6,101.46,2648564.92,May,2023,293.88
6f6cf4bf-ccb0-4dea-bfae-87777c53f65e,18-09-2019,90ebbffe-fd59-4b14-bd51-f347f2a77f49,Aishwarya Desai,Ahmedabad (Urban),Beauty,Generic Product,4,57.37,17.43,Emily Matthews,Amazon Pay,Cancelled,189.48,65.93,2648273.32,September,2019,212.05
6f6a925b-59ac-47ba-8f81-cb9cd8002f3c,18-05-2019,b48ab194-519c-42c3-8b1d-4270b06d307b,Deepak Rao,Alwar (Rural),Electronics,Generic Product,10,375.15,6.05,Kristen Ramos,Amazon Pay,Pending,3524.53,1226.38,2648083.84,May,2019,3745.45
6f4af268-1468-4946-a9d2-527353ded620,25-10-2022,c63e0031-9bd6-49d1-94f9-d38e2a6e4288,Aishwarya Singh,Pune (Urban),Beauty,Generic Product,4,164.49,15.95,Crystal Williams,Debit Card,Returned,553.02,192.43,2644559.31,October,2022,642.01
6f46dcc4-9695-4773-988a-c5086f1c2cc9,31-08-2021,b1dc5761-6dbc-4605-aa54-7d3a8ff96280,Lakshmi Kulkarni,Ahmedabad (Urban),Sports,Generic Product,5,153.08,18.8,Emily Matthews,Gift Card,Cancelled,621.5,216.25,2644006.29,August,2021,746.6
6f44bd6d-af99-4fb9-ae3b-a3437efe0a03,04-04-2021,c2a9602c-f867-4977-a438-0fb5d828cc75,Priya Jain,Jharkhand (Rural),Electronics,Generic Product,10,418.1,7.02,Crystal Williams,Amazon Pay,Completed,3887.49,1352.67,2643384.79,April,2021,4173.98
6f44a1db-1e60-41d5-a1d0-4d60b39913f2,04-10-2021,f4b1fdba-8fab-40e9-83d8-8575bf7d1272,Deepak Jain,Chennai (Urban),Electronics,Generic Product,6,25.99,5.95,Joseph Brooks,Gift Card,Completed,146.66,51.03,2639497.3,October,2021,149.99
6f3a15a4-89c1-45a3-8c50-038334f5613e,18-07-2021,ed49fa69-a5c2-4650-951f-5e210717b720,Kiran Nair,Hyderabad (Urban),Books,Train to Pakistan,7,490.06,12.29,Sandra Luna,Amazon Pay,Cancelled,3008.82,1046.93,2639350.64,July,2021,3418.13
6f2a06d2-e398-4376-af08-13d22871daf8,20-05-2024,fa953990-9c14-4d8f-bbac-df5132e81ee0,Siddharth Jain,Bihar (Rural),Electronics,Generic Product,5,255.59,6.22,Joseph Brooks,Gift Card,Completed,1198.46,417.01,2636341.82,May,2024,1271.73
6f1e2478-2468-4e53-a829-ca0e20dcdd2d,19-04-2019,33343b51-2c7c-4a8b-8676-24ac7871f4bb,Sanjay Sharma,Hyderabad (Urban),Clothing,Cotton Kurta,5,131.69,9.58,Emily Matthews,Credit Card,Completed,595.37,207.16,2635143.36,April,2019,648.87
6efaa033-1417-451d-85be-b58ffef62298,12-05-2021,ce8f3798-bc8a-402a-804b-0b5c7a52bd54,Sneha Patel,Madhya Pradesh (Rural),Home & Kitchen,Water Purifier,6,171.31,5.77,Adam Smith,Gift Card,Returned,968.55,337.01,2634547.99,May,2021,1022.09
6ef28ddd-6130-4b71-80f9-da513e02b6e0,02-02-2020,238f0128-505d-46da-99f0-d6d149098d1b,Shalini Nair,Bihar (Rural),Home & Kitchen,Stainless Steel Idli Maker,8,315.78,12.36,Christina Thompson,Debit Card,Returned,2214,770.37,2633579.44,February,2020,2513.88
6eeb7e9a-9382-4b98-a207-fde86351189f,03-03-2024,878160ca-3a4b-4e4d-9f47-78648f713f22,Deepak Nair,Uttar Pradesh (Rural),Books,Train to Pakistan,2,30.6,28.08,Roger Brown,Debit Card,Returned,44.02,15.32,2631365.44,March,2024,33.12
6ee398af-578f-40f9-a2d4-12c49ebba809,20-08-2023,947001c9-49e8-4a74-958d-96ae982c5638,Aarav Nair,Hyderabad (Urban),Books,2 States,10,107.89,24.77,Christina Thompson,Gift Card,Returned,811.66,282.42,2631321.42,August,2023,1054.13
6ed4a42a-b21c-4ee7-af30-195ed318bf20,19-03-2024,384f6a20-4ed7-46f5-b694-6675cf176bb5,Gaurav Rao,Bangalore (Urban),Beauty,Generic Product,8,41.91,16.22,Mary Scott,Debit Card,Completed,280.9,97.74,2630509.76,March,2024,319.06
6ebf08a3-e731-4223-b8a6-f673420413f1,25-05-2021,f00e63f8-2b4d-4198-a73e-bf512a67ccd2,Sneha Banerjee,Chhattisgarh (Rural),Toys,Generic Product,7,287.85,3.9,Emily Matthews,PayPal,Completed,1936.37,673.77,2630228.86,May,2021,2011.05
6eb764c3-61f1-42c9-b881-b1507c25fdfe,01-01-2020,df62bb4b-7917-45ee-a3aa-66127526ddbf,Divya Desai,Ahmedabad (Urban),Electronics,Generic Product,1,171.81,6.46,Diane Andrews,Amazon Pay,Pending,160.71,55.92,2628292.49,January,2020,165.35
6eb293ae-aee4-4af9-b51f-1b220131bdc2,02-07-2021,d49d7760-d896-4022-8dc9-53070ba30e99,Anjali Desai,Pune (Urban),Sports,Generic Product,5,69.9,29.66,Steven Coleman,Debit Card,Completed,245.84,85.54,2628131.78,July,2021,319.84
6eb135ff-c640-4b32-9bbc-5e5101c97477,30-01-2022,7181d559-f4b4-4652-a97a-88694c955056,Aarav Joshi,Jharkhand (Rural),Clothing,Churidar Set,4,235.14,0.18,Johnny Marshall,Debit Card,Returned,938.87,326.68,2627885.94,January,2022,940.38
6eb1023a-b5eb-42fe-b3fe-a3f464f5e86e,16-12-2019,03b14d51-d192-42f0-8493-b71cc4904852,Deepak Jain,Mumbai (Urban),Beauty,Generic Product,4,224.02,19.65,Michelle Andersen,PayPal,Pending,720,250.53,2626947.07,December,2019,876.43
6e810f83-53c0-472c-8f16-8039f92048fd,11-08-2020,9191ac7f-d51b-4582-aa94-9bca8149cf06,Lakshmi Shah,Chennai (Urban),Sports,Generic Product,6,384.11,7.83,Mary Scott,PayPal,Completed,2124.21,739.13,2626227.07,August,2020,2296.83
6e5ad5d2-35a9-485c-9654-460babfdbf01,29-12-2022,c97aeb99-599f-428f-afcc-bbdcb3f4b6d5,Shalini Chatterjee,Kalahandi (Rural),Sports,Generic Product,7,345.85,21.06,Caleb Camacho,Amazon Pay,Completed,1911.1,664.98,2624102.86,December,2022,2399.89
6e5623fc-a134-4172-ac52-b4b0cdb29a15,03-09-2019,c5bd5aef-3eaf-4183-8a4a-9ae91cf7fdda,Deepak Kulkarni,Ahmedabad (Urban),Electronics,Generic Product,3,284.59,24.7,Jason Nelson,Debit Card,Completed,642.89,223.7,2622191.76,September,2019,829.07
6e457f13-dad2-49a0-8486-b2b8e9b90478,04-08-2020,fcb0a1b0-23a6-4ac3-b3da-71f2678795bc,Aishwarya Rao,Mumbai (Urban),Sports,Generic Product,9,475.98,21.59,Sandra Luna,Credit Card,Completed,3358.94,1168.76,2621548.87,August,2020,4262.23
6e436ec8-d97e-46d3-95e4-477c6e41795e,07-09-2023,e275cfa1-4513-43e7-b07e-7431ad39052e,Lakshmi Gupta,Kolkata (Urban),Electronics,Generic Product,4,153.06,25.26,Charles Smith,Credit Card,Cancelled,457.59,159.22,2618189.93,September,2023,586.98
6e3e372e-e06b-4d75-8427-e8529d4b01b2,19-02-2020,2df1fc7f-b7c8-46bc-b89a-266df682ddf9,Riya Patel,Bangalore (Urban),Books,Train to Pakistan,8,277.77,0.5,Joseph Brooks,PayPal,Returned,2211.05,769.34,2617732.34,February,2020,2221.66
6e1ba6d1-2ce4-41bc-9c8e-130e6f67f533,10-02-2022,e42f31b1-7cfa-42e1-87cb-439f09e4b14b,Kiran Patel,Ahmedabad (Urban),Home & Kitchen,Pressure Cooker,8,117.47,24.16,Kristen Ramos,Amazon Pay,Returned,712.71,247.99,2615521.29,February,2022,915.6
6e108487-737f-4951-af2d-90fceb06e1c6,09-12-2023,17d7214f-c96f-4ed6-9ab4-55e7c1e95874,Neha Shah,Pune (Urban),Toys,Generic Product,10,51.77,19.24,Roger Brown,Credit Card,Pending,418.09,145.48,2614808.58,December,2023,498.46
6e0c4d76-5cb0-4237-9e35-0bfa44e89ca7,09-05-2020,a0b61f2e-aa8c-4e1c-8787-abd109bf1075,Rahul Joshi,Bangalore (Urban),Toys,Generic Product,5,390.38,29.63,Michelle Andersen,PayPal,Cancelled,1373.55,477.93,2614390.49,May,2020,1922.27
6e068606-261c-4100-9a29-ccbda0810490,05-07-2021,d237163b-3553-494b-9d28-fd47604ee3e3,Kiran Jain,Jharkhand (Rural),Home & Kitchen,Ceiling Fan,10,14.52,29.43,Adam Smith,PayPal,Pending,102.47,35.65,2613016.94,July,2021,115.77
6e035480-84bd-4fc0-baed-646434727ac6,01-09-2019,154c0ed8-a576-4bc2-bb76-e9fb984c2d0a,Rohan Sharma,Bangalore (Urban),Toys,Generic Product,5,270.24,3.28,Caleb Camacho,Credit Card,Cancelled,1306.88,454.73,2612914.47,September,2019,1347.92
6dea94b4-89a8-440c-9752-6668eae9293c,12-09-2023,cb3e3cf8-77fb-4769-945a-1d24f1cf505d,Rahul Reddy,Madhya Pradesh (Rural),Toys,Generic Product,6,349.21,24.3,Joseph Brooks,Credit Card,Completed,1586.11,551.89,2611607.59,September,2023,2070.96
6dd4d317-a1ac-41bc-894d-7b0d9c910187,12-03-2022,7808c49a-47c8-434c-a8f0-7f947cef4609,Priya Patel,Chhattisgarh (Rural),Home & Kitchen,Ceiling Fan,2,131.38,0.74,Jason Nelson,PayPal,Completed,260.82,90.75,2610021.48,March,2022,262.02
6dcd72c1-9fa2-49fa-b698-230457638835,17-09-2022,2192d919-648f-40dd-ba6d-876b9a7f4e2b,Siddharth Kumar,Delhi (Urban),Books,Midnight's Children,6,29.75,15.96,Joseph Brooks,Debit Card,Pending,150.01,52.2,2609760.66,September,2022,162.54
6dc75f48-8167-4b87-8fa2-8cdeab7876f1,23-08-2024,3032c7dc-1396-4dec-9c1e-10b4361ab672,Rahul Gupta,Alwar (Rural),Books,Wings of Fire,8,104.51,26.69,Emily Matthews,Gift Card,Pending,612.93,213.27,2609610.65,August,2024,809.39
6dbe3f26-74f8-485f-9738-c24a9f2dc62e,17-10-2019,d0d4f2bb-bbbf-4fd8-8c6c-c8c2a3cbe9ce,Gaurav Chatterjee,Delhi (Urban),Toys,Generic Product,10,293.99,12.88,Kristen Ramos,Amazon Pay,Cancelled,2561.24,891.19,2608997.72,October,2019,2927.02
6dbe124e-5bc4-4c6b-add2-a046f3fdd841,08-02-2023,d52203e4-5af4-431d-aa95-28f58dd14421,Sneha Joshi,Chhattisgarh (Rural),Home & Kitchen,Ceiling Fan,4,483.92,25.92,Emily Matthews,Gift Card,Completed,1433.95,498.95,2606436.48,February,2023,1909.76
6db765d6-9a6a-4580-9174-6818938c42ea,01-03-2020,5271751e-e514-43c2-b7cb-df2d8b087c26,Kavita Desai,Bihar (Rural),Toys,Generic Product,1,361.51,5.29,Christina Thompson,Gift Card,Returned,342.39,119.14,2605002.53,March,2020,356.22
6dad9f3e-32d3-4e9e-b7e3-df933fff92c0,17-03-2023,82bc5b5e-c492-406e-aaa1-90b9b7220fd2,Mohan Reddy,Delhi (Urban),Sports,Generic Product,9,81.23,23.28,Michelle Andersen,Debit Card,Pending,560.88,195.16,2604660.14,March,2023,707.79
6da71654-584e-4523-b9e4-e5d14c86679e,28-07-2024,0d60ed84-0ce0-4a08-b571-ecb4ebb6c8ec,Gaurav Nair,Jharkhand (Rural),Clothing,Lehenga Choli,2,140.14,5.37,Caitlyn Boyd,Amazon Pay,Pending,265.23,92.29,2604099.26,July,2024,274.91
6da08164-67c2-46d7-94a1-8fdf9bb43d37,07-01-2022,bd3d05c7-94a2-43cd-b416-3d9493f16d3e,Gaurav Rao,Alwar (Rural),Home & Kitchen,Masala Dabba,9,463.45,11.52,Diane Andrews,Credit Card,Cancelled,3690.55,1284.14,2603834.03,January,2022,4159.53
6d9e2ac9-b060-4360-ba11-305d58f07ab5,08-12-2024,db66fae5-4ee6-4dfe-8657-ea82a1d65cbd,Aishwarya Sharma,Chhattisgarh (Rural),Books,Wings of Fire,1,449.46,6.28,Mary Scott,Credit Card,Pending,421.23,146.57,2600143.48,December,2024,443.18
6d8ecdcc-1906-4d32-88f4-1c1f72b59c55,16-12-2019,953318a1-ecd9-45e2-ad17-20fc9e430097,Riya Kumar,Madhya Pradesh (Rural),Toys,Generic Product,3,103.57,14.98,Joseph Brooks,PayPal,Completed,264.17,91.92,2599722.25,December,2019,295.73
6d87da98-ca07-48c4-9bac-90723c1c24a5,10-12-2022,cea7f454-3006-4ae6-a1bb-a5b003f7bcfd,Sanjay Sharma,Kolkata (Urban),Home & Kitchen,Ceiling Fan,8,385.83,10.96,Steven Coleman,Gift Card,Returned,2748.34,956.3,2599458.08,December,2022,3075.68
6d87aa9c-8049-4ba7-aae0-5661b44c1c36,25-08-2021,a5186490-26a6-43d2-bd1c-4fce4275df43,Deepak Kulkarni,Chhattisgarh (Rural),Books,A Suitable Boy,1,375.97,23.5,Emily Matthews,Gift Card,Pending,287.62,100.08,2596709.74,August,2021,352.47
6d86f552-1360-43c7-9c25-cb892fab114b,28-01-2023,35738aa6-076a-4297-abf6-213b1f4451b1,Priya Kulkarni,Palakkad (Rural),Books,Wings of Fire,6,419.1,2.78,Sandra Luna,Amazon Pay,Completed,2444.69,850.64,2596422.12,January,2023,2511.82
6d7cc022-e1cb-4bd4-a76d-bb5001d8877f,30-07-2020,c5115174-8c74-4d71-b4e4-b065fa0c3fdc,Priya Desai,Delhi (Urban),Clothing,Silk Saree,3,485.7,16.75,Charles Smith,Debit Card,Completed,1213.04,422.08,2593977.43,July,2020,1440.35
